ID,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,Quaternion w,Quaternion x,Quaternion y,Quaternion z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Time,Battery
12,0.2822,0.9385,-0.02979,0.1431,-1.303,-0.2098,-5.7897,-29.764,22.183,0.039676,-0.1673,-0.6972,-0.696,-856188639,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2139,0.9697,-0.02051,-0.4501,-1.543,1.156,28.77,-21.111,8.4809,0.48323,0.3698,0.6109,0.5065,-856486949,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05762,0.9858,-0.04395,0.5531,-0.2232,0.2079,0.43159,0.48261,0.54579,0.53191,0.01534,-0.01135,0.01765,-855620779,68
6,0.08057,0.9766,-0.1133,0.1965,-0.06104,-0.1965,0.17483,0.25598,0.70291,0.64017,-0.001389,-0.01291,0.005951,-855610007,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07129,0.9741,0.03613,0.08583,-0.1259,0.4845,0.44732,0.3914,0.57693,0.56024,0.006302,-0.02246,0.008224,-855857350,126
9,-0.4004,0.9023,-0.0376,-0.391,-3.252,0.3185,0.55578,0.35296,0.6304,0.41126,0.01003,-0.008484,0.006363,-856400912,70
10,0.2329,0.9368,-0.2927,-0.1144,1.236,-1.143,0.0040334,-0.19622,-0.77638,-0.59893,-0.008392,0.008362,-0.01019,-856634496,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2803,0.9385,-0.03027,-0.04005,-2.035,0.03433,-4.8896,-32.314,22.783,0.039268,-0.1676,-0.6973,-0.6958,-856108655,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1963,0.9683,-0.02539,0.2213,-0.8106,0.2403,28.47,-22.011,5.4809,0.48368,0.3705,0.6103,0.5062,-856429277,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04395,0.979,-0.05664,0.4311,-0.1011,0.1469,0.43158,0.48263,0.54575,0.53195,0.001541,-0.01819,0.004898,-855540814,68
6,0.08594,0.9907,-0.1328,-1.39,-0.4883,0.2308,0.17421,0.25518,0.70312,0.64044,0.004074,0.001221,-0.01382,-855539421,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07422,0.981,0.02881,0.1469,-0.1869,-0.003815,0.44717,0.39124,0.57683,0.56057,0.003036,-0.01564,0.0004272,-855777374,126
9,-0.3989,0.9028,-0.05762,0.03624,-1.482,-0.2308,0.55514,0.35221,0.63086,0.41206,0.01125,-0.008102,-0.01353,-856280735,70
10,0.2568,0.947,-0.2888,0.4349,-1.205,-0.1659,0.0037099,-0.19519,-0.77718,-0.59823,0.01753,0.01862,-0.004593,-856435914,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2925,0.96,-0.02686,-0.2842,-0.5703,-0.2708,-4.8896,-30.064,22.483,0.038699,-0.1684,-0.6972,-0.6957,-856048743,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2012,0.9663,-0.005371,0.3433,-3.557,0.1183,29.37,-20.361,7.1308,0.48355,0.3703,0.6103,0.5065,-856302439,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0415,0.9941,-0.04883,0.37,-0.1011,0.33,0.43155,0.48264,0.54564,0.53207,-0.001129,-0.003052,0.01251,-855478963,68
6,0.08496,0.981,-0.1104,0.01335,-0.6104,-0.1965,0.17328,0.25419,0.70326,0.64092,0.002869,-0.008606,0.008041,-855469517,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.08105,0.9722,0.02832,0.2079,-0.06485,-0.06485,0.4468,0.39096,0.57686,0.56104,-0.004257,-0.02446,-0.0004578,-855657472,126
9,-0.4038,0.9199,-0.04346,0.8907,-0.8106,-0.536,0.55532,0.3525,0.63067,0.41184,0.006302,0.008957,0.0005646,-856161427,70
10,0.2275,0.9426,-0.2776,0.06866,0.2594,0.2003,0.0026866,-0.19636,-0.77676,-0.5984,-0.01163,0.01407,0.006226,-856276695,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2686,0.9302,-0.03174,-0.2232,-0.6924,-0.3929,-4.8896,-31.114,23.533,0.03853,-0.1679,-0.6972,-0.6958,-855948655,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2109,0.9595,-0.006836,0.4654,-1.238,-0.1869,30.87,-20.811,7.1308,0.48346,0.3701,0.6099,0.5073,-856037262,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.02588,0.9888,-0.06543,0.37,0.1431,-0.2804,0.43158,0.48262,0.54556,0.53216,-0.01688,-0.008438,-0.004318,-855390715,68
6,0.07178,0.9839,-0.1187,-1.268,0.4272,0.1087,0.17354,0.2545,0.70309,0.64093,-0.01042,-0.005692,-0.0004425,-855389535,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06934,0.978,0.02393,0.1469,-0.4311,0.4845,0.44689,0.39115,0.57669,0.561,0.007233,-0.01862,-0.004929,-855617363,126
9,-0.4053,0.9028,-0.05176,0.6466,1.814,-0.2918,0.55537,0.35295,0.63058,0.41153,0.004639,-0.008209,-0.007339,-856081481,70
10,0.2568,0.9612,-0.2849,-0.9689,0.6866,-0.7153,0.0018468,-0.19696,-0.77704,-0.59784,0.01846,0.03284,0.0002747,-855976111,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2896,0.9448,-0.01465,-0.5283,-0.9975,-0.576,-6.3896,-32.014,22.033,0.038415,-0.1679,-0.6972,-0.6959,-855916994,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2051,0.957,-0.0127,0.4654,-0.1392,-0.6142,28.32,-21.861,6.6808,0.48386,0.3706,0.6096,0.507,-855994437,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.03369,0.9844,-0.05615,0.37,0.08202,0.1469,0.43158,0.48261,0.54548,0.53224,-0.009201,-0.01283,0.004776,-855310703,68
6,0.08643,0.9902,-0.1064,-1.574,1.099,-0.1965,0.17427,0.25511,0.70273,0.64087,0.004379,0.0006104,0.01138,-855319957,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06738,0.9712,0.02246,0.0248,-0.248,0.1793,0.44712,0.39146,0.57639,0.56092,0.008911,-0.02547,-0.006622,-855547902,126
9,-0.4199,0.9126,-0.03809,-0.0248,-1.116,0.2575,0.55553,0.35288,0.63042,0.41162,-0.009979,0.001541,0.005829,-855911450,70
10,0.2334,0.9495,-0.2805,-1.03,-1.266,-0.4711,0.0016209,-0.19629,-0.77687,-0.59828,-0.003983,0.02054,0.003616,-855894288,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2827,0.9404,-0.04346,-0.2842,0.1621,-0.2098,-4.2897,-32.464,22.933,0.038436,-0.1681,-0.6971,-0.6959,-855869232,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2139,0.9829,-0.01367,0.09918,-0.9937,0.4234,28.17,-20.961,7.2809,0.48384,0.3705,0.6095,0.5071,-855869324,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05127,0.9805,-0.05469,0.4311,0.02098,-0.1583,0.43159,0.4826,0.54545,0.53227,0.008347,-0.01674,0.006165,-855250821,68
6,0.08789,0.9844,-0.1196,-0.9632,0.06104,0.536,0.17443,0.25506,0.70258,0.64102,0.006012,-0.005325,-0.002289,-855240018,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07129,0.9722,0.03955,-0.03624,0.2403,0.3014,0.44663,0.39118,0.57628,0.56161,0.004105,-0.02454,0.009796,-855387939,126
9,-0.4009,0.9077,-0.0459,-0.5131,-0.8717,0.4406,0.55597,0.35341,0.63002,0.41119,0.009033,-0.003357,-0.002258,-855819134,70
10,0.2295,0.948,-0.2854,-0.8469,0.3815,-0.5932,0.0018,-0.19589,-0.77685,-0.59843,-0.007751,0.01892,-0.001648,-855806015,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2861,0.9287,-0.02051,-0.2232,-0.1431,0.03433,-4.4397,-32.014,22.783,0.038335,-0.1682,-0.6971,-0.6959,-855858752,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1865,0.9673,-0.007324,-0.02289,-1.909,0.7286,29.22,-22.461,6.8309,0.48396,0.3709,0.6092,0.5071,-855784369,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.03809,0.981,-0.04883,0.309,0.4482,0.08583,0.43156,0.48262,0.54537,0.53236,-0.005035,-0.01627,0.01187,-855170825,68
6,0.08789,0.9927,-0.1118,0.4406,0.6714,-0.5627,0.17385,0.25437,0.7026,0.64142,0.005875,0.002914,0.004898,-855169417,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06934,0.9717,0.02686,0.08583,0.2403,0.1793,0.44665,0.39121,0.57611,0.56174,0.005783,-0.02504,-0.003235,-855327368,126
9,-0.4146,0.9053,-0.05176,0.09727,-1.177,0.2575,0.55588,0.35322,0.62994,0.4116,-0.004974,-0.005966,-0.008575,-855630827,70
10,0.2441,0.9558,-0.2922,-0.6027,0.1984,-0.288,0.0018625,-0.19581,-0.77687,-0.59844,0.006897,0.02673,-0.008499,-855785936,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2783,0.9414,-0.01855,-0.4673,-0.9365,-0.1488,-6.5397,-31.714,20.833,0.038065,-0.1682,-0.697,-0.696,-855738713,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2134,0.979,-0.01758,0.09918,1.081,0.1793,27.42,-20.661,5.4809,0.48417,0.3712,0.6088,0.5071,-855729275,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05615,0.9902,-0.05664,0.309,-0.04005,-0.4025,0.43156,0.48262,0.54531,0.53241,0.01292,-0.006989,0.003952,-855151326,68
6,0.08447,0.9917,-0.1152,0.5627,1.038,-0.01335,0.17423,0.25444,0.70236,0.64156,0.002747,0.001831,0.0008545,-855099517,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.05225,0.9844,0.03857,0.1469,0.4845,-0.248,0.44686,0.39153,0.57582,0.56166,0.02257,-0.01236,0.008286,-855257913,126
9,-0.3994,0.9004,-0.03809,-0.5741,-0.9327,0.3796,0.55615,0.35359,0.62969,0.41129,0.01015,-0.01086,0.005005,-855600823,70
10,0.248,0.9338,-0.2869,-0.4807,-0.412,0.2613,0.0021773,-0.19537,-0.77711,-0.59827,0.01089,0.004852,-0.002731,-855716138,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2778,0.937,-0.03076,0.02098,0.2232,0.03433,-4.147,-33.058,22.031,0.037716,-0.1687,-0.697,-0.6959,-855659300,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2065,0.9634,-0.006348,-0.267,-0.7496,0.05722,29.22,-21.261,6.2309,0.48463,0.3714,0.6085,0.5069,-855628936,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.03857,0.9854,-0.0498,0.1869,0.08202,-0.1583,0.43153,0.48264,0.54508,0.53266,-0.005142,-0.01187,0.01031,-855010821,68
6,0.07568,0.9829,-0.1123,-0.658,0.2441,0.1087,0.17464,0.25489,0.70215,0.64149,-0.006088,-0.006958,0.003677,-855019545,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07568,0.9741,0.04541,-0.2193,0.4234,0.05722,0.44628,0.39114,0.57599,0.56221,-0.001389,-0.02264,0.01492,-855135690,126
9,-0.395,0.9019,-0.0415,-0.391,-0.7496,0.3796,0.55615,0.35361,0.62968,0.41129,0.01451,-0.009415,0.001572,-855590955,70
10,0.2339,0.9475,-0.2732,0.5569,-0.2899,0.1392,0.0020488,-0.19541,-0.77721,-0.59813,-0.003052,0.01859,0.01129,-855496017,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2656,0.936,-0.01758,0.2651,1.932,-0.08774,-3.997,-32.458,21.131,0.038014,-0.1684,-0.6971,-0.6958,-855588648,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2021,0.978,0.002441,-0.267,-0.2003,-0.06485,29.37,-20.811,5.9308,0.48474,0.3715,0.6084,0.5068,-855617253,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0459,0.9893,-0.04932,0.1259,-0.1011,0.0248,0.43149,0.48267,0.545,0.53274,0.001953,-0.007965,0.0107,-854940737,68
6,0.0791,0.9814,-0.1001,0.1354,0.1831,-0.01335,0.17553,0.25587,0.7017,0.64136,-0.002762,-0.008453,0.01561,-854939546,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.0752,0.9746,0.03418,0.4711,-0.1011,-0.1087,0.44623,0.39106,0.57587,0.56243,-0.001129,-0.02216,0.003296,-855037348,126
9,-0.4033,0.895,-0.04346,0.8297,0.8373,0.3796,0.55626,0.35379,0.62959,0.41113,0.006195,-0.01627,-0.000351,-855469029,70
10,0.2432,0.9519,-0.2981,0.3128,-0.2899,-0.5322,0.0020335,-0.19532,-0.77726,-0.59809,0.006378,0.02296,-0.01352,-855456121,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2803,0.9497,-0.03516,-0.1011,-0.3872,0.2174,-5.797,-29.758,21.581,0.037387,-0.1689,-0.697,-0.6959,-855528678,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2119,0.9644,-0.01855,-0.3281,0.7763,-0.248,28.47,-21.261,6.5309,0.4848,0.3716,0.6083,0.5068,-855589237,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04932,0.9805,-0.05811,-0.1183,0.1431,-0.4025,0.43144,0.48271,0.54489,0.53286,0.005066,-0.01675,0.00174,-854861327,68
6,0.08545,0.9834,-0.1113,1.295,0.4272,-0.01335,0.17618,0.25647,0.7014,0.64126,0.003677,-0.006531,0.004166,-854870003,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07227,0.9678,0.03174,-0.01717,-0.1011,-0.04768,0.44647,0.39125,0.57565,0.56234,0.00174,-0.02899,0.0006256,-854977472,126
9,-0.4033,0.9067,-0.04932,0.5856,1.326,0.6847,0.55544,0.35354,0.63008,0.4117,0.005524,-0.004807,-0.005325,-855399065,70
10,0.2466,0.9451,-0.2952,-0.1755,0.6256,-0.6542,0.0020868,-0.19532,-0.77729,-0.59805,0.00972,0.01617,-0.0105,-855416008,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2852,0.9355,-0.04102,-0.9556,1.2,-0.3929,-5.0392,-32.162,22.934,0.037569,-0.1685,-0.697,-0.696,-855398550,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2021,0.9585,-0.0249,-0.02289,-0.5054,0.1793,28.92,-20.961,6.2309,0.48491,0.3717,0.6083,0.5067,-855532297,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04492,0.978,-0.06152,0.003815,0.02098,-0.09727,0.43146,0.4827,0.54488,0.53287,0.0006866,-0.0192,-0.001724,-854800825,68
6,0.07617,0.9858,-0.106,1.112,-0.4883,0.04768,0.17666,0.25686,0.70123,0.64117,-0.005432,-0.00412,0.009445,-854799451,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07031,0.9746,0.0332,-0.0782,0.1431,0.01335,0.44623,0.39109,0.57564,0.56264,0.003342,-0.02217,0.001846,-854897411,126
9,-0.4175,0.9155,-0.05713,0.4635,0.4101,0.7458,0.55537,0.35356,0.63014,0.41168,-0.008652,0.003998,-0.01295,-855390836,70
10,0.2505,0.9475,-0.2878,-1.03,0.2594,-0.8984,0.0019771,-0.19525,-0.77721,-0.59818,0.01384,0.01846,-0.003479,-855356589,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2773,0.9385,-0.01953,-0.2842,0.2842,0.5226,-6.6892,-33.512,22.034,0.037597,-0.1684,-0.697,-0.696,-855258747,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2031,0.9531,-0.01758,-0.7553,0.1659,0.1793,29.82,-20.811,6.6808,0.48497,0.3718,0.6083,0.5065,-855477266,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04346,0.9819,-0.07227,0.37,0.2041,-0.09727,0.43146,0.4827,0.54481,0.53295,-0.0009155,-0.01529,-0.01263,-854710712,68
6,0.08594,0.9917,-0.1216,0.6237,-0.3662,-0.4406,0.1773,0.2574,0.70095,0.64108,0.004471,0.001709,-0.006409,-854719451,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06689,0.978,0.03076,0.04387,-0.04005,-0.1087,0.4467,0.39181,0.57507,0.56235,0.00621,-0.01878,-0.0007935,-854767450,126
9,-0.3823,0.9058,-0.03711,0.2804,-0.5054,0.9899,0.55548,0.35383,0.62988,0.41169,0.02612,-0.005951,0.00679,-855350959,70
10,0.2471,0.9631,-0.2903,-1.396,0.6256,-0.8373,0.00207,-0.19506,-0.77718,-0.59828,0.01045,0.03401,-0.006149,-855346133,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2666,0.9375,-0.02344,-0.2842,0.2842,1.072,-4.4392,-32.762,22.034,0.037528,-0.1685,-0.6969,-0.6961,-855216814,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2021,0.9619,-0.01367,0.3433,0.8373,0.4234,29.67,-22.011,6.5309,0.48536,0.3725,0.6078,0.5062,-855322326,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05029,0.9863,-0.04736,0.4921,-0.2842,0.08583,0.43137,0.48278,0.54468,0.53308,0.005493,-0.01088,0.01213,-854630712,68
6,0.07813,0.9839,-0.1108,0.5016,-0.1221,-0.4406,0.17628,0.25622,0.70142,0.64132,-0.003204,-0.006104,0.00444,-854639418,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06836,0.9766,0.04199,0.8373,0.5703,-0.597,0.44715,0.39227,0.57458,0.56217,0.004456,-0.02026,0.01003,-854667951,126
9,-0.4131,0.9019,-0.03809,-0.8793,1.631,1.051,0.55477,0.35359,0.62988,0.41286,-0.006165,-0.01056,0.005463,-855250908,70
10,0.2378,0.9436,-0.2893,-0.7248,-0.7782,0.0782,0.0023002,-0.1947,-0.77709,-0.59851,0.00116,0.01431,-0.005737,-855296075,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2788,0.9521,-0.0166,0.1431,0.6504,0.2174,-4.8892,-30.812,22.484,0.037671,-0.1682,-0.6969,-0.6961,-855146988,98
